2012-05-13 08-27-47,56,街坊第一期：坚强妈妈何淑娟_大粤网
2012-06-04 10-04-45,14,阿里云-打造数据第一平台
2012-06-05 09-20-39,113,国美在线-国美电器官方网上商城
2012-06-05 13-48-19,84,??????????????????8??--????????????????
2012-06-05 09-16-50,69,限时抢购-国美在线限时抢购网
2012-06-07 08-57-27,36,国美在线-国美电器官方网上商城
2012-06-08 09-01-11,49,国美在线-国美电器官方网上商城
2012-06-09 12-31-50,53,收银台
2012-06-09 11-18-22,42,??????eèˉ???oé?′
2012-06-10 15-36-31,42,收银台
2012-06-10 15-36-18,13,选择支付方式
2012-06-10 15-37-45,6,付款完成
2012-06-10 15-43-36,2,付款完成
2012-07-03 19-29-42,602,佛山移动充值优惠充125得200
2012-07-04 11-53-01,20,国美在线-国美电器官方网上商城
2012-07-05 13-22-43,11,国美在线-国美电器官方网上商城
2012-07-05 22-50-34,156,佛山移动充值优惠充125得200
2012-07-06 12-18-48,177,[路遇影像] 担凳仔排长队
2012-07-06 11-42-39,116,佛山传媒集团开放日-广佛都市网
2012-08-06 12-07-43,20,正在打开笔记本
2012-08-06 09-10-11,14,正在打开笔记本
2012-08-06 12-08-15,6,正在打开笔记本
2012-08-07 17-38-21,4,正在打开笔记本
2012-08-07 09-14-11,4,正在打开笔记本
2012-08-07 17-38-17,4,正在打开笔记本
2012-08-08 17-50-07,4,正在打开笔记本
2012-08-08 17-50-11,2,正在打开笔记本
2012-08-08 17-50-05,2,正在打开笔记本
2012-08-09 12-09-52,5,正在打开笔记本
2012-08-09 10-20-25,4,正在打开笔记本
2012-08-10 17-40-24,4,正在打开笔记本
