2012-05-07 08-15-34,29,雅虎 - 登录
2012-05-08 11-56-48,342,The page could not be displayed
2012-05-08 21-03-27,38,赶集用户登录
2012-05-08 21-05-15,34,赶集用户登录
2012-05-09 13-15-18,419,The page could not be displayed
2012-05-09 13-24-40,362,The page could not be displayed
2012-05-09 13-10-38,270,The page could not be displayed
2012-05-10 08-41-22,643,The page could not be displayed
2012-05-11 08-41-25,235,The page could not be displayed
2012-05-11 15-38-19,196,Session Timeout
2012-06-04 08-36-09,181,The page could not be displayed
2012-06-06 10-11-38,36,眼屈光范围（正常值）咨询_有问必答_快速问医生
2012-06-06 10-09-22,34,我女儿6岁，散瞳后散光150度，远视50度，请问该_散光+远视_好大夫在线
2012-06-07 08-48-05,485,系统提示
2012-06-07 08-04-48,132,The page could not be displayed
2012-06-07 08-56-12,129,系统提示
2012-06-10 11-20-24,28,JJ公社首页
2012-07-02 11-19-02,574,LOFTER（乐乎） - 每个人的理想国
2012-07-02 11-32-09,329,LOFTER（乐乎） - 每个人的理想国
2012-07-04 15-52-32,1348,LOFTER（乐乎） - 每个人的理想国
2012-07-04 12-05-26,601,LOFTER（乐乎） - 每个人的理想国
2012-07-04 16-15-34,348,LOFTER（乐乎） - 每个人的理想国
2012-07-05 10-49-25,2242,LOFTER（乐乎） - 每个人的理想国
2012-07-05 10-23-18,1090,LOFTER（乐乎） - 每个人的理想国
2012-07-05 13-03-20,984,LOFTER（乐乎） - 每个人的理想国
2012-07-05 10-14-05,541,LOFTER（乐乎） - 每个人的理想国
2012-07-05 10-08-08,327,LOFTER（乐乎） - 每个人的理想国
2012-07-06 10-42-31,414,问卷调查
2012-07-06 10-10-47,182,联系我们--北京演出票务网订票热线:400 810 7910
2012-07-06 10-05-32,104,针灸是每天都要扎吗，_有问必答_快速问医生
2012-07-06 10-09-55,48,配送说明--北京演出票务网订票热线:400 810 7910
2012-07-07 12-18-50,172,系统提示
2012-07-07 12-23-28,118,系统提示
2012-08-07 08-06-34,87,重新登录
2012-08-07 08-02-47,54,【网络调查_网络市场调查_网络调研_在线问卷调查】 - 拉网
2012-08-07 08-09-30,53,Toluna ─ 发表您的想法 | Toluna
2012-08-08 08-20-29,201,系统提示
2012-08-10 08-28-49,1038,The page could not be displayed
2012-08-10 08-08-31,628,The page could not be displayed
2012-08-10 08-19-44,362,The page could not be displayed
2012-08-11 11-18-08,611,The page could not be displayed
2012-08-11 11-35-56,497,The page could not be displayed
2012-08-11 11-48-46,146,The page could not be displayed
2012-08-11 11-08-03,125,Message
2012-08-11 11-32-29,96,The page could not be displayed
2012-08-11 11-06-43,72,Message
2012-08-11 11-14-40,70,Welcome
2012-08-11 11-28-57,56,The page could not be displayed
2012-08-12 12-19-30,335,女儿6岁，去年诊断出弱视，戴了一年的矫正眼镜及做了_好大夫在线
