2012-05-07 20-55-53,170,Kantar - Change Notification
2012-05-07 20-15-33,102,提示信息
2012-05-07 20-47-09,96,Kantar - Change Notification
2012-05-07 20-01-31,82,提示信息
2012-05-07 19-59-53,78,提示信息
2012-05-08 18-24-23,478,Kantar - Change Notification
2012-05-08 19-00-16,364,会员登录-比购网
2012-05-08 18-19-27,120,Kantar - Change Notification
2012-05-09 20-03-06,116,欢乐士牛排(五莲路店)电话
2012-05-11 19-08-05,104,为为网
2012-05-12 21-10-21,126,The page could not be displayed
2012-06-05 10-21-44,94,用户登录—为为网
2012-07-06 13-37-08,46,我的集分宝 - 集分宝
2012-07-06 13-22-03,40,两店同庆 北京站隆重上线 全场满99减20
2012-07-06 13-20-07,36,三千万让利_广告_为为旅游
2012-07-06 13-22-47,36,两店同庆 北京站隆重上线 全场满99减20
2012-07-06 13-20-59,36,两店同庆 北京站隆重上线 全场满99减20
2012-08-10 19-53-04,54,上海东周线
