2012-05-07 00-32-40,295,dnf地下城与勇士交易平台
2012-05-11 02-57-22,110,鞭挞DNF_地下城与勇士_766DNF专区
2012-05-11 03-00-39,76,风之气息DNF_地下城与勇士_766DNF专区
2012-06-06 11-59-53,1665,阿里云-打造数据第一平台
2012-06-07 08-25-29,69,地下城与勇士 电台
2012-06-09 04-44-50,52,地下城与勇士 电台
2012-06-10 12-39-34,72,21CN
2012-07-03 22-22-55,69,阿里云-打造数据第一平台
2012-07-06 02-03-22,195,地下城与勇士 电台
2012-07-06 01-18-52,185,地下城与勇士 电台
2012-08-06 01-59-00,148,梁静茹婚礼专题-梁静茹与赵元同菲律宾大婚-结婚网明星婚礼
2012-08-10 20-45-57,839,【聚划算】聚划算2012周年庆
2012-08-10 21-00-01,447,【聚划算】聚划算2012周年庆
2012-08-10 20-41-13,236,【聚划算】聚划算2012周年庆
